method,regime,n_seeds,warmup_episodes,num_agents,mean_return,std_return,mean_length,mean_q_lift,mean_value_shift_term,mean_gate,mean_raw_resid_norm,mean_correction_sq
qr_finetune_critic,compound_mild,3,0,1,1006.0527645644205,13.771125861311239,348.5333333333333,0.3335944785883713,-0.2068218603306234,0.467799961424727,0.24433798565397294,0.0694469812098083
qr_finetune_critic,multi_sudden_actuator,3,0,1,651.4234670106204,12.687847068036389,243.0,0.6204817888678438,-0.4135085423757638,0.7707518196231993,0.47884840626374575,0.17672991630804472
qr_finetune_critic,nominal,3,0,1,1450.6137896237944,2.208937173994764,500.0,0.14964542490641275,-0.018915223185221354,0.31981864996432413,0.21633183846784135,0.03536050220464392
qr_finetune_critic,ood_actuator_0.60,3,0,1,795.3767202727594,2.1548201116818486,281.3666666666667,0.6012608343202773,-0.13799134311224873,0.8379088340682248,0.41055032736432323,0.15100156726781638
qr_finetune_full,compound_mild,3,0,1,981.2661526597927,58.43213369745857,351.0333333333333,0.43171225800342805,-0.30195103638650406,0.7945759040021897,0.4340500822860038,0.11504061864918423
qr_finetune_full,multi_sudden_actuator,3,0,1,586.8034321217456,63.28005599882153,225.29999999999998,0.622891256821051,-0.5529763766064828,0.920173619311124,0.6622764489045846,0.17596954298710485
qr_finetune_full,nominal,3,0,1,1302.0538822359513,111.52589844280915,454.3666666666666,0.375089663702655,-0.27811929518068734,0.7428098635811661,0.46931157856962863,0.1073382973241216
qr_finetune_full,ood_actuator_0.60,3,0,1,827.6656236759718,61.6069504980655,297.90000000000003,0.525743317901077,-0.17628443426156015,0.9453405056095733,0.6101747672150194,0.14500442554742074
